914,349
575,575
575,613
575,847
914,914
914,914
914,990
780,780
780,179
813,813
813,813
75,847
75,847
847,813
847,692
788,748
788,748
270,575
270,270
270,270
101,692
101,101
101,780
575,117
575,847
232,847
232,232
446,613
446,446
613,566
613,613
95,974
95,95
270,914
270,270
748,388
748,748
748,726
813,813
813,813
131,692
131,131
726,726
726,439
726,270
726,726
117,780
117,726
117,726
748,109
131,131
131,813
101,613
20,847
20,20
101,439
101,124
423,423
423,423
423,748
95,95
95,692
101,101
101,101
124,124
780,735
101,813
101,66
101,101
990,613
990,990
117,117
117,232
575,388
109,109
109,931
847,847
847,847
847,270
847,847
748,575
748,780
909,270
909,909
909,124
726,726
748,179
748,748
909,75
446,270
95,117
124,124
124,124
613,748
613,613
270,270
605,95
605,566
990,990
990,974
813,813
566,748
813,813
987,423
987,770
101,847
101,101
101,101
179,179
179,439
750,750
750,852
179,179
179,101
179,179
124,124
124,124
974,974
974,423
735,735
95,101
95,101
95,95
726,726
726,566
726,726
748,748
748,423
748,748
566,131
566,179
390,847
390,575
101,748
847,726
847,813
480,232
480,575
179,847
750,770
179,179
613,95
613,613
613,750
575,575
575,575
575,575
232,813
575,575
575,575
847,750
847,847
124,914
124,124
124,847
439,987
439,847
439,439
847,439
750,20
750,750
770,439
575,575
575,575
575,575
575,575
575,575
836,46
836,46
836,780
66,66
66,66
124,575
124,348
613,613
613,101
613,750
613,613
692,692
692,692
692,131
348,348
348,117
348,27
987,847
909,909
909,613
117,914
847,109
847,109
750,750
750,750
750,750
750,750
813,813
813,813
813,124
480,124
480,480
613,613
613,124
613,439
909,735
909,909
613,613
613,613
423,388
423,423
748,750
847,566
270,270
836,46
847,847
179,847
179,179
914,613
914,914
914,914
131,446
974,974
847,847
847,847
847,847
847,390
566,566
974,117
974,974
847,847
613,117
124,124
124,750
750,750
750,750
124,847
124,124
813,813
813,836
813,836
109,109
109,446
179,349
909,909
909,575
909,780
566,566
575,575
575,395
101,101
395,847
395,395
909,613
750,750
780,780
780,179
780,109
813,131
439,748
439,748
439,439
439,439
439,748
909,909
909,909
813,423
813,909
270,748
439,836
124,124
847,748
847,847
439,439
439,439
423,780
780,117
780,780
780,480
95,270
95,95
95,95
613,836
613,613
270,270
270,270
987,748
813,813
124,390
131,479
131,131
575,613
124,439
124,124
726,750
726,726
439,439
909,603
909,847
117,117
692,748
780,780
750,750
750,232
847,836
179,852
446,446
446,270
974,117
974,575
388,388
847,990
813,813
813,813
813,780
987,987
788,613
788,788
46,46
390,101
390,750
390,692
390,270
480,187
480,109
813,813
813,813
348,348
348,348
131,847
270,270
847,847
748,748
748,748
439,439
109,124
813,95
990,990
990,847
990,270
131,124
131,131
131,117
388,388
270,349
270,270
270,95
909,101
131,847
131,131
131,735
232,131
439,909
439,439
575,750
575,575
575,575
748,748
748,613
349,349
131,613
131,131
131,131
813,847
813,813
575,575
439,66
480,480
480,613
847,847
813,813
813,813
852,692
480,974
480,480
349,349
575,575
20,439
20,847
613,750
613,95
46,813
439,349
439,439
780,780
101,726
270,270
270,124
131,131
124,836
124,613
124,124
613,613
847,726
131,131
780,446
780,780
987,750
46,46
179,179
179,813
613,780
46,439
46,179
909,179
909,909
847,847
750,750
780,813
780,117
780,780
813,101
566,566
395,109
480,480
66,748
46,813
439,270
914,813
613,780
613,836
349,423
613,66
613,439
909,813
750,750
836,974
836,836
95,95
95,95
726,101
232,390
575,95
270,270
270,270
974,131
974,439
439,439
439,439
479,479
179,179
179,179
179,179
66,66
735,735
124,836
124,613
124,349
117,603
575,575
575,847
847,131
423,109
423,423
124,566
974,613
748,748
748,748
439,101
909,20
101,101
909,780
750,613
750,349
439,439
566,566
748,270
748,349
613,974
613,613
101,270
101,27
270,270
270,270
20,20
124,124
613,613
974,131
613,613
613,390
750,439
750,750
750,750
124,124
124,780
109,109
109,780
613,613
117,117
95,847
95,95
990,390
990,990
117,232
748,847
101,270
270,270
270,270
726,726
439,388
46,813
974,847
974,605
974,974
46,613
847,95
390,390
270,270
813,813
726,813
726,726
270,575
270,566
479,479
388,388
847,613
847,847
109,750
109,109
349,914
750,750
575,575
847,124
847,847
847,575
726,27
990,990
813,748
348,124
348,348
439,439
95,95
575,575
990,388
990,446
479,179
931,748
931,836
566,566
566,124
748,748
990,990
836,836
101,101
101,847
780,780
748,131
750,109
480,480
124,124
914,270
914,914
270,726
439,748
575,909
439,439
566,95
974,974
974,605
748,270
748,748
109,780
780,780
780,388
388,46
750,750
750,439
750,750
388,692
750,750
575,847
575,847
101,575
101,813
613,836
46,46
836,990
613,613
439,124
439,439
20,847
20,20
124,124
575,575
575,575
75,423
75,75
75,613
101,990
613,613
613,575
95,480
780,750
117,847
439,750
990,439
692,750
95,95
124,692
813,813
750,109
788,101
847,847
575,735
349,974
750,575
613,613
613,613
575,27
575,27
388,109
813,990
847,847
847,575
750,750
748,847
750,131
847,847
847,575
974,605
613,390
813,813
613,20
101,101
270,270
439,847
987,117
480,101
